,scores,states
208,0.004759322488966157,002110000000000000000000000000000000000000
209,-0.00018030428961243213,200112000010000000000000000000000000000000
210,0.0017744370912194836,102112000012000000000000000000000000000000
211,-0.006791180745179453,100112020002001000000200000010000000000000
212,-0.004991376810636128,120112020002001000000100000000000000000000
213,0.004208623782154851,102112020102001000000000000000000000000000
214,-0.008798721180919948,110112020022001000000000000000000000000000
215,-0.006664885876194229,101112020002001000200000000000000000000000
216,-0.4941858628557548,110112020002201000000000000000000000000000
217,-0.009901277090259205,100112220002001000000100000000000000000000
218,-0.003226100315565521,111112020002201000000200000000000000000000
219,-0.006694293444399703,111112022002201000000000000000000000000000
220,0.0003455766637992207,112112020102201000000000000000000000000000
221,0.003771106774600653,111112020022201000000000000000000000000000
222,0.0016345219484045475,111112020002201000200000000000000000000000
223,0.00652058863448581,111112020002201000020000000000000000000000
224,-0.00724151335305508,111112220002201000000000000000000000000000
225,0.00504156422897689,001200000010000000000000000000000000000000
226,0.00410056471160691,001020000100000000000000000000000000000000
227,0.003909214940940878,001000200100000000000000000000000000000000
228,0.0044475057901314395,001002000100000000000000000000000000000000
229,0.0043759648606348815,201012000100000000000000000000000000000000
230,0.004951195706355795,021012000100000000000000000000000000000000
231,-0.002909067775940368,001102000100000020000000000000000000000000
232,0.004941633597179203,001212000100000000000000000000000000000000
233,-0.10684662794644104,101022000100000000000000000000000000000000
234,-0.5023200646642177,001002000100200010000000000000000000000000
235,-0.0004715372014418035,001102200100000000000000000000000000000000
236,0.004438784849122254,001202000110000000000000000000000000000000
237,-0.0008506320582131072,201202010110000000000000000000000000000000
238,-0.009087740842439802,021202001110000000000000000000000000000000
239,0.00505702135242578,101202000110000020000000000000000000000000
240,-4.703244727055243e-05,001212000110000002000000000000000000000000
241,-0.006887292120710562,001222100110000000000000000000000000000000
242,-0.0021407900877681227,001202000110200010000000000000000000000000
243,-0.0010834281225266186,001212200110000000000000000000000000000000
244,-0.00749100115748437,201202010110002000000100000000000000000000
245,-0.008271211094804044,221202011110000000000000000000000000000000
246,-0.4928195197833568,201202010110001020000000000000000000000000
247,-0.005087116155676283,201212010110000002000000000000000000000000
248,-0.0013316355107838439,201222110110000000000000000000000000000000
249,-0.4930915421537144,201202010110200010000000000000000000000000
250,-0.00499548123855923,201212210110000000000000000000000000000000
251,-0.003657672230068757,201212010110001020000200000000000000000000
252,-0.007447786706984108,221202011110001020000000000000000000000000
253,-0.4923095042562694,201202010110001020000102000000000000000000
254,-0.008498511047368896,201202010110001022000100000000000000000000
255,-0.002789279222202455,201222110110001020000000000000000000000000
256,0.005683625577553751,201202010110201020010000000000000000000000
257,0.007185632154528405,201212210110001020000000000000000000000000
258,0.004672452471100992,201202010110001020000102000020000001000000
259,0.0016797709102840779,221202010110001020000102000010000000000000
260,-0.007678972197856564,201202010110001020000102000010200000000000
261,0.00602122284030294,201202010110001022000102000010000000000000
262,0.004625215815087054,201222010110001020000102000010000000000000
263,0.0025377181949707665,201202010110201020000102000010000000000000
264,0.003594422632736524,201202210110001020000102000010000000000000
265,0.005042209313011695,001010000200000000000000000000000000000000
266,-0.005401105925332649,001002000100000020000001000000000000000000
267,-0.9906449742338336,001202000100000010000000000000000000000000
268,-0.00941740544202934,001012000100200000000000000000000000000000
269,-0.49962447264702603,001002200100000010000000000000000000000000
270,-0.9878939945217934,201002000100000010000000000000000000000000
271,0.006533062912458773,201002020100000010000001000000000000000000
272,-0.008390766201254077,221002000100000010000001000000000000000000
273,-0.0027943437292057265,201102000100000010000002000000000000000000
274,0.0013870817257446832,201202000100000010000001000000000000000000
275,-0.0026757548638750702,201022000100000010000001000000000000000000
276,0.0033903640569185964,201002000100200010000001000000000000000000
277,0.009178946184129871,201002200100000010000001000000000000000000
278,0.003745507106594271,021100002100000000000000000000000000000000
279,0.004272724128803038,021100001200000000000000000000000000000000
280,0.004157426865177625,021100001020000000000000000000000000000000
281,0.00435856827184048,021120000100000000000000000000000000000000
282,-0.056863632472390874,021110200000000000000000000000000000000000
283,0.0017392200353859321,221102010010000000000000000000000000000000
284,-0.002175686463133764,021102002010000100000000000000000000000000
285,-0.4933101623874525,021102000210000001000000000000000000000000
286,0.001551309605058034,021102000110000002000000000000000000000000
287,-0.0024168705167435323,021122001010000000000000000000000000000000
288,-0.009316507361193318,021102001010200000000000000000000000000000
289,0.002340332482057071,021102200110000000000000000000000000000000
290,0.007264752035387705,221102000210000001000000100000000000000000
291,-0.001581014135824163,021102002210000001000000100000000000000000
292,0.007464018024594116,021102000210000021000000100000000000000000
293,-0.009379154912261142,021102000210000011000000200000000000000000
294,0.00218231034433191,021122000210000001000000100000000000000000
295,0.009538339288434358,021102000210200001000000100000000000000000
296,7.056379805537617e-05,021102200210000001000000100000000000000000
297,0.0038417293852503203,001100000200000000000000000000000000000000
298,-0.9606685386923526,221110000000000000000000000000000000000000
299,-0.4976678626263462,021110002000000000000000000000000000000000
300,-0.2449156524135449,021110000200000000000000000000000000000000
301,0.004098852897487894,021210000100000000000000000000000000000000
302,0.005013673046849168,021010000002000000100000000000000000000000
303,0.0054624432196045,021012000001000000000000000000000000000000
304,0.003226468213229089,021010200001000000000000000000000000000000
305,0.0001518422649752077,221010200001000000100000000000000000000000
306,-0.005509794537285844,021010202101000000000000000000000000000000
307,-0.0006224809268300085,121010200201000000000000000000000000000000
308,-0.006549904854403075,021210200101000000000000000000000000000000
309,-0.0061328362440711106,021010200001000000200000010000000000000000
310,-0.22210256131170605,021012200101000000000000000000000000000000
311,0.0026127748617621824,021010200101020000000000000000000000000000
312,-0.7477911981591804,021010200001020000100000000000000000000000
313,-0.005061790559601757,221010200001020000100000010000000000000000
314,-0.0015120345760762724,021010202001020000100000010000000000000000
315,0.005928695396247784,021010200201020000100000010000000000000000
316,-0.0002925340687479366,021210200001020000100000010000000000000000
317,-0.006698342267206321,021010200101020000100000020000000000000000
318,0.005899343552287594,021012200001020000100000010000000000000000
319,-0.002930726687309591,021010200001020000102000010000000000000000
320,0.004708012417667404,002100000100000000000000000000000000000000
321,0.0044052701506716,201102000010000000000000000000000000000000
322,-0.989162427187296,002102000010000001000000000000000000000000
323,0.0007938573421159597,000112200010000000000000000000000000000000
324,-0.0019178121884651602,100102020010001002000000000000000000000000
325,0.004350236062839291,120102010010000002000000000000000000000000
326,0.0014383227182812536,102102010010000002000000000000000000000000
327,0.0021575123045739267,100102010010000002000000200000000000000000
328,-0.9770115102580512,110122000010000002000000000000000000000000
329,0.00013231228533462907,100102010010200002000000000000000000000000
330,0.0011593374782983509,100102210010000002000000000000000000000000
331,-0.5020316764380809,102102010110002002000000000000000000000000
332,-0.9824554566670982,122102010110000002000000000000000000000000
333,0.002454307930781863,102112010210000002000000000000000000000000
334,-0.05308965290131129,102102010110000002000000200000000000000000
335,-0.7447173399649198,102122010010001002000000000000000000000000
336,-0.009116818401384343,102102010010201002000000000000000000000000
337,-0.7451409976793673,102102210010001002000000000000000000000000
338,0.002072617034765403,122102011110002002000000000000000000000000
339,-0.4952536547341771,122102012110000102000000000000000000000000
340,-0.498443925534705,122102010110001022000000000000000000000000
341,-0.7425737210739967,122102010110001002000000200000000000000000
342,-0.009916823442143568,122122010110001002000000000000000000000000
343,-0.0050075019266497215,122102010110201002000000000000000000000000
344,-0.5016547458992585,122102210110001002000000000000000000000000
345,0.004001959520124722,122102012110002102000100000000000000000000
346,-0.008130636463268521,122102012110000102000020000001000000000000
347,-0.003505320879092473,122102012110000122000001000000000000000000
348,0.0007629774173035959,122102012110000102000000200000010000000000
349,0.003926159823293094,122122012111000102000000000000000000000000
350,0.002617886689858611,122102012110200102010000000000000000000000
351,-0.0007394008576065372,122102212110100102000000000000000000000000
352,0.00416271923979119,002010000001000000000000000000000000000000
353,0.005688241506983228,021112000000000000000000000000000000000000
354,-0.00599609164025432,001112000200000000000000000000000000000000
355,0.005970534717083115,001012000002000000100000000000000000000000
356,-0.001091775972027316,001112000000200000000000000000000000000000
357,0.0012277303719751558,001012200100000000000000000000000000000000
358,0.004899841620559996,001212000010000000000000000000000000000000
359,0.0044624657798167655,201212000011000000000000000000000000000000
360,0.0054184746546477825,021212001010000000000000000000000000000000
361,-0.006622459103089466,001212000210000001000000000000000000000000
362,-0.003623631538738914,001212000112000000000000000000000000000000
363,-0.0066330579618951255,001212000110200000000000000000000000000000
364,-0.004407403850485704,001212200011000000000000000000000000000000
365,-0.006351406880356599,201212000110000012000000000000000000000000
366,-0.0007901571462229494,021212000111000002000000000000000000000000
367,-0.008039082251651623,001212000111000022000000000000000000000000
368,-0.4971599027617197,001212000110000012000000200000000000000000
369,-0.0071209712755221045,001212000112000002100000000000000000000000
370,-0.7475341633380223,001212000110200012000000000000000000000000
371,-0.493796307199761,001212200110000012000000000000000000000000
372,0.00033740101889328383,201212000110200012000001000000000000000000
373,-0.7416452267506485,021212001110200012000000000000000000000000
374,-0.0019887573006009693,001212000111200012000002000000000000000000
375,-0.006222433988908571,001212000110200012000001200000000000000000
376,-0.009920504840653576,001212000112200012000001000000000000000000
377,-0.006648811560620683,001212000110200012020001000000000000000000
378,-0.0002764572858058728,001212200110200012000001000000000000000000
379,0.00860409422973849,221212001110200012000001000000000000000000
380,0.00897245730154784,021212001110200212000010000000000000000000
381,-0.007744786776862213,021212001111200012000002000000000000000000
382,-0.003164968993022737,021212001110200012000001200000000000000000
383,0.00909019196338322,021212001112200012000001000000000000000000
384,0.0062915875230072395,021212001110200012020001000000000000000000
385,0.008654040948474506,021212201110200012000001000000000000000000
386,0.00480730020161169,000120000001000000000000000000000000000000
387,0.003902465898094014,002110200010000000000000000000000000000000
388,-0.4996200862649231,001110200020000000000000000000000000000000
389,-0.7517430583468092,001110200002000000000000000000000000000000
390,-0.002630801474815225,001110200000020000000000000000000000000000
391,-0.0066359225508624406,221111200000000000000000000000000000000000
392,-0.005478902432776096,021111202000000000000000000000000000000000
393,-0.0021781403221349947,021111200200000000000000000000000000000000
394,-0.00831667920515977,021111200020000000000000000000000000000000
395,-0.008812109741336033,021111200002000000000000000000000000000000
396,0.005461915386233047,121112200000000000000000000000000000000000
397,-0.0017071100201136048,021111200000020000000000000000000000000000
398,0.0042494764822570506,000110000002000000000000000000000000000000
399,0.0017201973621096133,200112000001000000000000000000000000000000
400,0.004288768091324691,001212000001000000000000000000000000000000
401,0.005744464054852676,202012000101000010000000000000000000000000
402,0.004406392683871828,022112000101000000000000000000000000000000
403,0.002115885880347574,202012000101000020100000010000000000000000
404,0.006784731833718654,022012000101000020100000010000000000000000
405,-0.00534333837285565,002012000101000020100002010000000000000000
406,0.0055415289006891045,002012000101100020100000020000000000000000
407,-0.007833664599333944,002012000101200020100000010000000000000000
408,-0.00816564814315502,002012200101000020100000010000000000000000
409,0.008821366062555637,212212000111000020100000000000000000000000
410,-0.006364519826579183,122212000111000020100000000000000000000000
411,0.0012330644919417884,002212000111000020100002010000000000000000
412,0.0062826130225907715,002212000111000022100000010000000000000000
413,0.0010630915122794714,002212000111100020100000020000000000000000
414,0.007551282382718211,002212000111200020100000010000000000000000
415,0.009421647297472505,002212200111000020100000010000000000000000
416,0.005057177317276918,000210000010000000000000000000000000000000
417,0.004456558658331408,202110000001000000000000000000000000000000
418,0.0023491118474003357,022110000010000000000000000000000000000000
419,0.004176541717834304,002110000210000000000000000000000000000000
420,0.005051612940741315,002110000120000000000000000000000000000000
421,0.005433351401552254,002110000102000000000000000000000000000000
422,0.005096324908214786,002112000100000000000000000000000000000000
423,0.004043388605250141,002110200001000000000000000000000000000000
424,-0.006844783776672156,202110200011000000000000000000000000000000
425,0.005027653928763335,122110200001000000000000000000000000000000
426,-0.005921123130993375,002110200201000010000000000000000000000000
427,-0.5011764408714942,002110200021000000100000000000000000000000
428,-0.007170657917564677,002110200011000000200000000000000000000000
429,-0.0009342111855841284,002112200101000000000000000000000000000000
430,0.0012557112001924347,002110200101020000000000000000000000000000
431,0.002880329524356196,122110221001000000000000000000000000000000
432,0.003778559039046574,122110212001000000000000000000000000000000
433,0.0036517334228085736,122110210201000000000000000000000000000000
434,-0.4949505474387253,122110200021000000100000000000000000000000
435,-0.005385499941774214,122110200011000000200000000000000000000000
436,0.006125770375692957,122112210001000000000000000000000000000000
437,-0.006337666996329662,122110210001020000000000000000000000000000
438,0.002979309700561589,122112210001002000000100000000000000000000
439,0.00047740614084321653,122112212101000000000000000000000000000000
440,-0.5025928411900423,122112210201001000000000000000000000000000
441,-0.007978788208598627,122112210021001000000000000000000000000000
442,-0.0029789504573727865,122112210011000000200000000000000000000000
443,-0.503128720204372,122112210001201000000000000000000000000000
444,0.007027892972759174,122112210001020000100000000000000000000000
445,-0.009479356031961136,122112210101002000000100000020000000000000
446,-0.4951803205745482,122112212001002100000100000000000000000000
447,-0.009049628842851987,122112210201002010000100000000000000000000
448,-0.0007886224726598515,122112210021002000100100000000000000000000
449,-0.4944916086646324,122112210101002000200100000000000000000000
450,-0.4921212828742985,122112210101202000000100000000000000000000
451,-0.005666901933181034,122112210101022000000100000000000000000000
452,-0.4929581623456701,122112211101202000000100000020000000000000
453,0.008973399323639808,122112212101202100000100000000000000000000
454,0.003514986435089655,122112210111202020000100000000000000000000
455,-0.005994469084708136,122112210121202000100100000000000000000000
456,-0.4931584218387154,122112210111202000200100000000000000000000
457,-0.005346933090909865,122112210101202000020100001000000000000000
458,0.0018254006490030835,122112211101222000000100000000000000000000
459,-0.008683873485623602,122112211101202100000100000020000002000000
460,-0.008871533842196777,122112211111202200000100000020000000000000
461,0.004877194316670726,122112211101202120000100000020000000000000
462,-0.008278681989283512,122112211121202100000100000020000000000000
463,-0.008501504989860234,122112211101202100200100000020000000000000
464,0.005443471532737044,122112211101202100020100000020000000000000
465,-0.006546848666048783,122112211101222100000100000020000000000000
466,0.0044336827165784,201000000100000000000000000000000000000000
467,0.0038687519020177397,201200000110000000000000000000000000000000
468,0.004351416835358923,121200000010000000000000000000000000000000
469,0.003608415582165151,001200000210000001000000000000000000000000
470,0.004416258380629304,001210000010000002000000000000000000000000
471,0.004478594291437418,001220000011000000000000000000000000000000
472,-0.005120969661551357,001200200110000000000000000000000000000000
473,0.004582165575101955,001020000001000000000000000000000000000000
474,-0.9293475534083228,011102000200000000000000000000000000000000
475,-0.9291006418204684,011102000020000000000000000000000000000000
476,0.0032910300941387397,001122000001000000000000000000000000000000
477,-0.4938978791580859,011102000000200000000000000000000000000000
478,-0.7424275439401833,011102200000000000000000000000000000000000
479,-0.7456064966244967,201102020010000001000000000000000000000000
480,-0.4918064525583557,201102000210000001000000000000000000000000
481,-0.007973931652052213,201102010010000002000000000000000000000000
482,0.0018648919485291333,201122000011000000000000000000000000000000
483,-0.007654989622604458,201102000110200000000000000000000000000000
484,-0.4928406293746146,201112200010000000000000000000000000000000
485,0.007759705658412555,211112220010000000000000000000000000000000
486,0.0035351408237078758,221112210010000000000000000000000000000000
487,0.0033653203271807874,211112200210000000000000000000000000000000
488,0.0022556354554198483,211112200010000002000000000000000000000000
489,0.0038163941359890853,211112200012000000000000000000000000000000
490,0.004619913663439921,211112200010200000000000000000000000000000
491,0.007570053072018726,211112200010020000000000000000000000000000
492,0.0043509421261132926,000010200001000000000000000000000000000000
493,0.004103806314271988,020112000010000000000000000000000000000000
494,-0.9846069877154496,001112200000000000000000000000000000000000
495,0.002873323495125429,100112020001200000000000000000000000000000
496,0.0010558721850184372,120112000001200000000000000000000000000000
497,0.004838244225733731,102112000001200000000000000000000000000000
498,-0.00712381692573838,100112000021200000000000000000000000000000
499,-0.00907664536964518,100112000000200000020000001000000000000000
500,0.0012730874311869206,100112210000200000000000000000000000000000
501,-0.0007769503061610322,200100000010000000000000000000000000000000
502,0.003082335551033457,002102000110000000000000000000000000000000
503,0.0040804630087724215,001102200010000000000000000000000000000000
504,-0.0057565269375234075,102102010210000012000000000000000000000000
505,0.009146182287258482,122102011110001002000200200000000000000000
506,0.0008510034074499656,122102012110001002000100200000000000000000
507,0.005716972659093975,122102010110001022000100200000000000000000
508,-0.008215896677614931,122102010110001002000100200000020000000000
509,0.008751520925264546,122122010110001002000100200000000000000000
510,-0.004156032283553113,122102010110201002000100200000000000000000
511,-0.005664080335921873,122102210110001002000100200000000000000000
512,0.004320910913760962,200010000001000000000000000000000000000000
513,-0.9934221729182208,002012000001000000100000000000000000000000
514,-0.005395427793429595,200012020001000000100000010000000000000000
515,0.008010587118243448,220012000001000000100000010000000000000000
516,-0.0004969087773557309,202012000001000000100000010000000000000000
517,0.008844186722703666,200212000001000000100000010000000000000000
518,-0.0042422892494285895,200112000001000000100000020000000000000000
519,0.0017460776894694698,200012000001200000100000010000000000000000
520,-0.009324234647319171,200012200001000000100000010000000000000000
521,0.002324678209762037,001012200001000000000000000000000000000000
